<1556798499> DEBUG: msg: VkClient: sent request: https://api.vk.com/method/groups.getLongPollServer?v=5.90&access_token=d378d1136fb1ec1e8ec80b516656adbf536a3512e74a22d9c106f42389cdb8b654ab109fa286a8393f5c4
<1556800451> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800455> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800455> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800456> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800456> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800456> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800456> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800456> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800456> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800457> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800457> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800457> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800457> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800457> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800457> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800457> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800457> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800458> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800458> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800460> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800460> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800464> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800464> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800464> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800464> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800465> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800465> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800465> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800465> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800465> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800465> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800465> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800465> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800465> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800465> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800466> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800466> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800466> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800466> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800466> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800466> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800466> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800466> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800467> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800467> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800467> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800467> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800467> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800467> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800467> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800467> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800468> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800468> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800468> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800468> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800468> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800468> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800468> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800468> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800468> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800468> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800470> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800470> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800470> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800470> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800471> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800471> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800472> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800472> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800472> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800472> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800473> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800473> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800473> DEBUG: msg: VkClient: got response: {"ts":"4459","updates":[]}

<1556800473> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4459
<1556800474> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[{"type":"message_new","object":{"date":1556800474,"from_id":250390039,"id":0,"out":0,"peer_id":2000000002,"text":"","conversation_message_id":26932,"fwd_messages":[],"important":false,"random_id":0,"attachments":[{"type":"photo","photo":{"id":456243226,"album_id":-3,"owner_id":250390039,"sizes":[{"type":"s","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa23e\/PF1tg6xgTTY.jpg","width":75,"height":50},{"type":"m","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa23f\/WXIJFgLU_As.jpg","width":130,"height":86},{"type":"x","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa240\/RU7g3T0gM2M.jpg","width":604,"height":401},{"type":"y","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa241\/fef9yF-7Y-c.jpg","width":807,"height":536},{"type":"z","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa242\/56ibCmRcbmo.jpg","width":900,"height":598},{"type":"o","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa243\/OQ5vP51WpH4.jpg","width":130,"height":87},{"type":"p","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa244\/qTmbI-Kx47c.jpg","width":200,"height":133},{"type":"q","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa245\/qjKT5-iZVgQ.jpg","width":320,"height":213},{"type":"r","url":"https:\/\/pp.userapi.com\/c846122\/v846122502\/1fa246\/SzdyX-IFU6A.jpg","width":510,"height":340}],"text":"","date":1556800473,"access_key":"9ff2a4f38a9fc45737"}}],"is_hidden":false},"group_id":180945331}]}

<1556800474> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800474> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800474> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800474> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800474> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800474> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800474> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800475> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800475> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800476> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800476> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800477> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800477> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800477> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800477> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800477> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800477> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800477> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800477> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800478> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800478> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800480> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800480> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800481> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800481> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800481> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800481> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800481> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800481> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800481> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800481> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800482> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800482> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800482> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800482> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800482> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800482> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800482> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800482> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800483> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800483> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800483> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800483> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800484> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800484> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800484> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800484> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800484> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800484> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800484> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800484> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800484> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800484> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800485> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800485> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800486> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}

<1556800486> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=a9f51bb0c121547295aa25207677b4ad3f9e430d&ts=4460
<1556800486> DEBUG: msg: VkClient: got response: {"ts":"4460","updates":[]}
